"","st_id","firstgen","ethniccode","ethniccode_cat","urm","gender","female","famincome","lowincomeflag","transfer","transfer_cred","international","ell","us_hs","cohort","cohort_2013","cohort_2014","cohort_2015","cohort_2016","cohort_2017","cohort_2018","englsr","mathsr","hsgpa"
"9866","CA3C33FB4E93397",0,"WHITE",0,0,1,1,225214,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,660,4.2
"9867","C52A04528B8AD72",0,"WHITE",0,0,0,0,68186,0,0,12,0,NA,1,2014,0,1,0,0,0,0,670,760,3.578
"9868","8E1DC15E1170799",0,"WHITE",0,0,1,1,60834,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,650,4.25
"9869","6C55A9C6BF2008A",0,"WHITE",0,0,0,0,46337,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,600,700,4.31
"9870","C8324DCDCB9BD6F",0,"WHITE",0,0,0,0,NA,0,0,3,0,NA,1,2014,0,1,0,0,0,0,680,760,3.84
"9871","269D7E8F11C037E",1,"WHITE",0,0,0,0,24593,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,720,4
"9872","8198559B3C334AD",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,770,4.4
"9873","40CCD19F35C3AA9",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,650,710,3.89
"9874","FB60D83161BD6B8",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,760,4.24
"9875","F5510A126616AB1",0,"MULTI",NA,NA,1,1,227056,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,600,710,3.84
"9876","FB3641F4B6F0BA7",0,"WHITE",0,0,0,0,NA,0,0,3,0,NA,1,2014,0,1,0,0,0,0,640,700,4.11
"9877","24B0F5FA86258F9",0,"WHITE",0,0,0,0,177508,0,0,6,0,NA,1,2014,0,1,0,0,0,0,690,740,4.33
"9878","29791300343EE5D",0,"WHITE",0,0,0,0,89169,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,750,790,4.98
"9879","D92D708542F4849",0,"WHITE",0,0,1,1,232236,0,0,3,0,NA,1,2014,0,1,0,0,0,0,710,650,3.759
"9880","5F63F99230EAB59",0,"WHITE",0,0,1,1,118852,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,610,670,3.95
"9881","29152ACDF0CCFA4",0,"WHITE",0,0,0,0,310471,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,660,3.762
"9882","6F439B286A98B48",0,"WHITE",0,0,0,0,168819,0,0,6,0,NA,1,2014,0,1,0,0,0,0,680,760,3.925
"9883","DC5D6964EE2F24B",0,"ASIAN",2,0,0,0,57195,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,660,780,4.04
"9884","66DAF0F1EDA390C",0,"WHITE",0,0,0,0,279000,0,0,9,0,NA,1,2014,0,1,0,0,0,0,600,610,3.742
"9885","2749C0E8CFE75D8",0,"WHITE",0,0,0,0,102095,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,630,3.546
"9886","5570FD1C085A5CF",0,"ASIAN",2,0,0,0,12007,1,0,12,0,NA,1,2014,0,1,0,0,0,0,680,730,3.853
"9887","2FECD7AFE113BB0",0,"WHITE",0,0,0,0,183784,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,590,3.746
"9888","988F8D0481F4BC4",0,"MULTI",NA,NA,0,0,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,630,700,3.95
"9889","4812A26A32C2547",0,"WHITE",0,0,0,0,94089,0,0,4,0,NA,1,2014,0,1,0,0,0,0,700,720,5.2
"9890","F9BD15C20FE45C4",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,750,700,4
"9891","08E56DE661CCD2F",0,"WHITE",0,0,0,0,607666,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,740,4
"9892","565ACFAF2092CE9",0,"WHITE",0,0,0,0,NA,0,0,3,0,NA,1,2014,0,1,0,0,0,0,620,630,3.871
"9893","0FF7CC1E71A2015",0,"WHITE",0,0,0,0,119431,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,620,710,4
"9894","A22A804AA0E79D2",0,"WHITE",0,0,0,0,53950,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,740,4
"9895","A1C4E5F2679CB40",0,"WHITE",0,0,1,1,109000,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,750,4.82
"9896","6CD3896CD0BB6F2",1,"WHITE",0,0,0,0,158934,0,0,12,0,NA,1,2014,0,1,0,0,0,0,660,780,4.24
"9897","BC02DDC5A21FDDF",0,"WHITE",0,0,1,1,NA,0,1,18,0,NA,1,2013,1,0,0,0,0,0,630,630,4.3
"9898","92A16CA4CD24ACC",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,620,730,3.93
"9899","816EF53EB2D7012",0,"WHITE",0,0,0,0,149768,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,800,4.42
"9900","FA7A740A64C59A2",0,"WHITE",0,0,0,0,127984,0,0,3,0,NA,1,2014,0,1,0,0,0,0,700,580,4.25
"9901","FF5E64D031A6817",0,"HISPA",1,1,0,0,31491,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,760,4.01
"9902","ABEA5FF5D249245",0,"WHITE",0,0,0,0,317783,0,0,9,0,NA,1,2014,0,1,0,0,0,0,680,690,3.978
"9903","6E1D8807C2B7161",0,"WHITE",0,0,0,0,120836,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,730,3.686
"9904","97369BD1CC8DA86",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,640,640,3.978
"9905","C825E671487ACF3",0,"WHITE",0,0,1,1,139174,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,590,3.695
"9906","F6742C34691DED1",0,"WHITE",0,0,0,0,138440,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,690,4.02
"9907","ACB39085EC54233",0,"WHITE",0,0,0,0,144296,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,690,730,3.53
"9908","633C3B952A5BB8C",0,"WHITE",0,0,0,0,67453,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,630,710,3.7
"9909","391B8B99C06DCA6",0,"WHITE",0,0,1,1,105503,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,690,640,4.4
"9910","1DD7F08781C197F",0,"WHITE",0,0,0,0,56292,0,0,NA,0,NA,1,2015,0,0,1,0,0,0,660,580,3.981
"9911","72040B13516DBD0",0,"ASIAN",2,0,0,0,141584,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,720,760,6.819
"9912","F3180185EC9F87E",0,"WHITE",0,0,1,1,52858,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,610,4
"9913","FFAB4394ABCB111",0,"WHITE",0,0,0,0,67193,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,610,670,3.302
"9914","56B95F42656000C",0,"WHITE",0,0,0,0,NA,0,0,7,0,NA,1,2013,1,0,0,0,0,0,790,670,3.717
"9915","4C8414A8728F7E7",0,"WHITE",0,0,1,1,NA,0,1,52,0,NA,1,2012,0,0,0,0,0,0,740,770,4.45
"9916","1D8298E5FD1A720",0,"WHITE",0,0,0,0,16620,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,750,4.64
"9917","E57D87B8FFE7EC7",0,"WHITE",0,0,0,0,71000,0,0,NA,0,NA,1,2013,1,0,0,0,0,0,760,690,4.24
"9918","9D5ED18EEC5C571",0,"WHITE",0,0,1,1,131614,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,760,4.33
"9919","E852BE03A4AD8C8",0,"WHITE",0,0,0,0,209691,0,0,3,0,NA,1,2014,0,1,0,0,0,0,630,670,4.22
"9920","D481BB05910D389",0,"WHITE",0,0,0,0,71146,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,800,4.42
"9921","60D76AA8DB47880",1,"WHITE",0,0,0,0,91638,0,0,9,0,NA,1,2014,0,1,0,0,0,0,670,630,4
"9922","6B505721ED4AC38",0,"WHITE",0,0,0,0,160834,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,640,630,4.25
"9923","F218BDE8F13719A",0,"WHITE",0,0,0,0,50800,0,1,39,0,NA,1,2013,1,0,0,0,0,0,730,700,4.6
"9924","EAE7EE0C075C338",0,"WHITE",0,0,0,0,89252,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,660,690,4.64
"9925","7405B1136867ACD",0,"MULTI",NA,NA,0,0,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,630,600,4.7
"9926","960528AD9EAE7F2",0,"WHITE",0,0,1,1,148189,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,750,760,4.46
"9927","0A447595EFBE024",0,"WHITE",0,0,1,1,94716,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,690,4.06
"9928","3E15FFE5E775153",0,"WHITE",0,0,1,1,166964,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,600,620,4.13
"9929","C4D234C3D566314",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,660,630,3.8
"9930","78D3712BB807708",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,750,760,4.21
"9931","344BF5C591ED83B",0,"WHITE",0,0,0,0,58615,0,0,3,0,NA,1,2014,0,1,0,0,0,0,640,710,3.95
"9932","1945BAAC1159A1E",0,"WHITE",0,0,0,0,248207,0,0,7,0,NA,1,2014,0,1,0,0,0,0,670,580,3.8
"9933","9EDA204B732C60F",0,"ASIAN",2,0,1,1,31421,1,0,9,0,NA,1,2014,0,1,0,0,0,0,730,690,4.42
"9934","5AAF11E0E10AB34",0,"WHITE",0,0,0,0,77844,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,670,710,4.28
"9935","68BD4A6639C8ED4",0,"WHITE",0,0,0,0,141300,0,0,3,0,NA,1,2014,0,1,0,0,0,0,650,660,4.25
"9936","DC8BEDF7DC4436D",0,"WHITE",0,0,1,1,96865,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,570,3.931
"9937","A0BF09A16CA5D51",0,"WHITE",0,0,1,1,231171,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,670,4
"9938","59B76433CC954D8",0,"WHITE",0,0,1,1,41549,1,0,NA,0,NA,1,2013,1,0,0,0,0,0,700,790,3.871
"9939","CF62739C1142A01",0,"WHITE",0,0,0,0,NA,0,1,4,0,NA,1,2012,0,0,0,0,0,0,550,610,3.25
"9940","9BAB8784D2BF7C4",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,740,750,4.44
"9941","274508414EF5857",0,"WHITE",0,0,0,0,NA,0,1,20,0,NA,1,2013,1,0,0,0,0,0,600,600,3.95
"9942","258314B578A3D17",0,"WHITE",0,0,1,1,137639,0,0,7,0,NA,1,2014,0,1,0,0,0,0,600,570,4.01
"9943","9BA907890F6678A",0,"BLACK",1,1,1,1,72303,0,0,4,0,NA,1,2014,0,1,0,0,0,0,560,610,3.882
"9944","8CE97794BAC5C85",0,"WHITE",0,0,1,1,168829,0,0,6,0,NA,1,2014,0,1,0,0,0,0,770,750,4.1
"9945","B2BEADEF18EA405",0,"BLACK",1,1,0,0,0,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,660,570,3.271
"9946","9E15D82628076B7",0,"WHITE",0,0,0,0,15000,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,640,630,3.853
"9947","8FDFEBD887D67E7",0,"WHITE",0,0,0,0,119582,0,0,6,0,NA,1,2014,0,1,0,0,0,0,670,720,4.38
"9948","8C45176B750A16C",0,"WHITE",0,0,0,0,97389,0,0,10,0,NA,1,2014,0,1,0,0,0,0,620,690,4.16
"9949","691559861ACCB86",0,"MULTI",NA,NA,0,0,117079,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,780,4.16
"9950","249200E8AEF9918",0,"WHITE",0,0,1,1,98516,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,610,3.47
"9951","1C86638B0A2E47E",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,680,670,4.5
"9952","048C21AB9ED5BB2",0,"WHITE",0,0,0,0,76367,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,780,760,4.34
"9953","3049224CC4BA94C",0,"WHITE",0,0,1,1,86842,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,590,660,3.95
"9954","4312DDDD1F2F595",0,"WHITE",0,0,1,1,95784,0,0,3,0,NA,1,2014,0,1,0,0,0,0,620,620,4
"9955","95A1363E7413CE7",1,"WHITE",0,0,0,0,27407,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,590,770,3.71
"9956","A1379F7DBD32218",0,"MULTI",NA,NA,1,1,85945,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,580,590,4.03
"9957","6C69E48BA815A15",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,630,580,4.4
"9958","4678470ABCD79D4",0,"BLACK",1,1,1,1,180000,0,0,4,0,NA,1,2014,0,1,0,0,0,0,700,740,4.33
"9959","65FD6BB4849C5C2",0,"HISPA",1,1,0,0,157760,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,620,610,3.297
"9960","79B4B9868EF2A95",0,"WHITE",0,0,0,0,2038,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,650,3.93
"9961","726D14250C9C0D9",0,"WHITE",0,0,1,1,104523,0,0,6,0,NA,1,2014,0,1,0,0,0,0,680,640,3.962
"9962","B0AE4BD704D0E8A",0,"WHITE",0,0,1,1,131132,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,590,4.48
"9963","A0ACB7317B930C5",0,"WHITE",0,0,0,0,124109,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,620,620,3.975
"9964","11B98144E3C4707",0,"WHITE",0,0,0,0,124109,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,630,4.02
"9965","170D22AC747CE49",0,"WHITE",0,0,1,1,92000,0,0,7,0,NA,1,2014,0,1,0,0,0,0,760,720,3.867
"9966","9B5CB9099530E0C",1,"WHITE",0,0,1,1,NA,0,1,13,0,NA,1,2013,1,0,0,0,0,0,570,580,3.956
"9967","3D79CE085F22EE5",0,"WHITE",0,0,0,0,79436,0,0,12,0,NA,1,2014,0,1,0,0,0,0,680,610,4.19
"9968","3AA7FF55C9D3515",0,"MULTI",NA,NA,0,0,38436,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,630,3.904
"9969","0D86A758C7D404F",0,"WHITE",0,0,0,0,276378,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,720,3.869
"9970","C146D151E232C06",0,"WHITE",0,0,1,1,240937,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,760,4.77
"9971","A543BE8780A7D8A",0,"WHITE",0,0,0,0,140803,0,0,3,0,NA,1,2015,0,0,1,0,0,0,590,730,3.95
"9972","A896C0F5F401C88",0,"WHITE",0,0,0,0,954680,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,800,4.25
"9973","D93DAB2B9723E9C",0,"WHITE",0,0,0,0,224873,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,700,4.22
"9974","A20031CC0F8A161",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,610,660,3.584
"9975","637227D4C9B3F26",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,700,3.849
"9976","2CEA749F0C3CB06",0,"WHITE",0,0,1,1,117847,0,1,10,0,NA,1,2015,0,0,1,0,0,0,700,680,3.889
"9977","9BD83953BEA7782",0,"WHITE",0,0,0,0,265000,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,560,610,3.44
"9978","6747BE2C6D5029B",0,"WHITE",0,0,0,0,128377,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,700,3.35
"9979","82F9D29CE044FBD",0,"MULTI",NA,NA,1,1,90204,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,690,3.564
"9980","198446A931B30A1",1,"WHITE",0,0,0,0,79462,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,670,3.472
"9981","C2E04BEE4BACF22",0,"WHITE",0,0,0,0,312201,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,800,720,4.25
"9982","450F24432AC3130",0,"ASIAN",2,0,0,0,137331,0,1,29,0,NA,1,2015,0,0,1,0,0,0,610,600,3.9
"9983","930F25EF32E0487",0,"OTHER",NA,NA,1,1,154667,0,0,NA,0,NA,1,2015,0,0,1,0,0,0,720,690,4.25
"9984","77AE9CF0D48771A",0,"WHITE",0,0,1,1,79470,0,0,3,0,NA,1,2015,0,0,1,0,0,0,680,730,4.35
"9985","19849B890452C75",0,"WHITE",0,0,0,0,82137,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,720,5.2
"9986","7275AE51E7E5EC4",0,"WHITE",0,0,0,0,129673,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,630,4.25
"9987","5CA1431DF042FD7",1,"WHITE",0,0,0,0,43028,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,580,4.38
"9988","E4A7AF95A08BC56",0,"ASIAN",2,0,1,1,97649,0,0,NA,0,NA,1,2013,1,0,0,0,0,0,760,670,4.46
"9989","360F2B9A0203FCD",0,"ASIAN",2,0,1,1,164606,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,760,4.32
"9990","1C1A93C2CA1B036",0,"WHITE",0,0,1,1,17602,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,640,4.21
"9991","DD008A310C58893",0,"WHITE",0,0,1,1,51782,0,0,6,0,NA,1,2014,0,1,0,0,0,0,650,560,3.25
"9992","F0CA27A1E863FA5",1,"WHITE",0,0,1,1,23810,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,630,640,3.95
"9993","DF61457FA9983A0",0,"WHITE",0,0,1,1,21044,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,720,570,3.774
"9994","8C1851166AE5EBF",0,"WHITE",0,0,0,0,246882,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,640,700,3.606
"9995","4CD4BCCD0A258A5",0,"WHITE",0,0,0,0,58188,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,590,3.972
"9996","C09A7208B9A2FAA",0,"WHITE",0,0,0,0,150965,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,530,600,3.4
"9997","D21905EBA610FA0",0,"WHITE",0,0,0,0,115604,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,640,3.68
"9998","3271750671A2E82",0,"WHITE",0,0,1,1,141819,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,630,640,3.6
"9999","683119A07074659",0,"WHITE",0,0,1,1,77851,0,0,9,0,NA,1,2014,0,1,0,0,0,0,740,710,3.9
"10000","E1567993607A5A1",1,"WHITE",0,0,0,0,147798,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,610,4
"10001","D35CE48ABC8E01F",1,"HISPA",1,1,1,1,44612,1,0,4,0,NA,1,2014,0,1,0,0,0,0,570,580,3.902
"10002","6ED3C3515AE2D8C",0,"WHITE",0,0,0,0,57793,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,590,590,3.82
"10003","C5705B0272593C0",0,"WHITE",0,0,1,1,198537,0,0,3,0,NA,1,2014,0,1,0,0,0,0,660,690,3.798
"10004","AB07570F7AEEA15",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,620,590,3.7
"10005","97E302576A07FBB",0,"WHITE",0,0,1,1,118000,0,0,3,0,NA,1,2014,0,1,0,0,0,0,740,650,4.3
"10006","619E96C3D9587A2",0,"WHITE",0,0,0,0,99741,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,690,700,3.8
"10007","B555498418C9E18",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2014,0,1,0,0,0,0,650,660,3.559
"10008","BD5AAD8029AA362",0,"WHITE",0,0,1,1,110442,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,670,660,4.13
"10009","FA361A07D763FAB",0,"ASIAN",2,0,1,1,212357,0,0,4,0,NA,1,2014,0,1,0,0,0,0,700,650,4.25
"10010","8059A747D4CD50E",0,"WHITE",0,0,0,0,118586,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,630,610,3.25
"10011","8C645239C518478",0,"BLACK",1,1,1,1,12283,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,740,740,4.29
"10012","76F367A936E5F16",0,"WHITE",0,0,0,0,140429,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,670,3.883
"10013","432AE969954573A",1,"WHITE",0,0,0,0,137203,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,630,670,4.27
"10014","C04BC3DEB258087",0,"WHITE",0,0,1,1,109023,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,640,600,4.31
"10015","AC7D03B9A3FF9C2",0,"WHITE",0,0,0,0,167374,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,610,610,3.95
"10016","5AE0F5BFD4244D7",0,"WHITE",0,0,0,0,121099,0,0,4,0,NA,1,2014,0,1,0,0,0,0,700,670,3.971
"10017","854EE0277909D18",0,"WHITE",0,0,0,0,275000,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,690,4.14
"10018","DBE2D39A9ED1690",0,"BLACK",1,1,1,1,99400,0,0,3,0,NA,1,2014,0,1,0,0,0,0,750,600,4.1
"10019","967F18BAEF973BE",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,710,4.27
"10020","1A4D92264748EFD",0,"WHITE",0,0,0,0,NA,0,0,6,0,NA,1,2014,0,1,0,0,0,0,580,690,3.864
"10021","E41ED6D4A20DB49",0,"WHITE",0,0,1,1,72718,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,660,4.4
"10022","BE742D0762A64B0",0,"WHITE",0,0,0,0,NA,0,0,4,0,NA,1,2014,0,1,0,0,0,0,610,710,3.4
"10023","820F2F77273507A",0,"WHITE",0,0,0,0,145818,0,0,3,0,NA,1,2014,0,1,0,0,0,0,630,590,3.64
"10024","CB8A47D277E6608",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,780,3.922
"10025","0AFF4EC1C1127C8",0,"WHITE",0,0,1,1,161949,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,680,660,4.16
"10026","097B470E53E4BB0",0,"WHITE",0,0,0,0,310973,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,650,4.11
"10027","506214C9056C57A",0,"MULTI",NA,NA,0,0,187068,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,580,3.759
"10028","3033BBCE8B04AC3",0,"WHITE",0,0,1,1,34304,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,600,600,4.15
"10029","221816ED2170A6B",0,"ASIAN",2,0,0,0,136252,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,580,670,4.04
"10030","16CD34180E9292F",0,"WHITE",0,0,0,0,115195,0,0,3,0,NA,1,2014,0,1,0,0,0,0,640,730,4.01
"10031","C2E4784328CED00",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,750,3.587
"10032","34BC2B5CF490552",1,"WHITE",0,0,0,0,43028,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,630,4.38
"10033","347172E469EFD17",0,"WHITE",0,0,0,0,102912,0,0,39,0,NA,1,2014,0,1,0,0,0,0,620,720,4.42
"10034","204D20857EC33F0",0,"WHITE",0,0,0,0,NA,0,1,53,0,NA,1,2013,1,0,0,0,0,0,680,710,4.22
"10035","81E94AA5221BF62",1,"ASIAN",2,0,0,0,41524,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,690,720,4.8
"10036","96CE0DEBDF330F3",0,"WHITE",0,0,1,1,123545,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,650,4
"10037","D985502CCB25793",0,"WHITE",0,0,1,1,121926,0,0,11,0,NA,1,2014,0,1,0,0,0,0,560,590,3.931
"10038","9B610D242D9FE65",0,"WHITE",0,0,0,0,170092,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,650,710,3.897
"10039","67630E6F288AAD9",0,"WHITE",0,0,1,1,201276,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,800,720,4.92
"10040","6BE2C63F3C698ED",0,"BLACK",1,1,1,1,174182,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,700,580,3.94
"10041","01939A428E23E58",0,"WHITE",0,0,0,0,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,720,780,4.25
"10042","337E9E7A6ABB340",0,"WHITE",0,0,0,0,187388,0,0,3,0,NA,1,2014,0,1,0,0,0,0,550,630,4.09
"10043","84D1A33700EEDC0",0,"WHITE",0,0,1,1,149717,0,1,51.5,0,NA,1,2016,0,0,0,1,0,0,560,530,4.17
"10044","552566BD33F2067",0,"WHITE",0,0,0,0,228071,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,650,4.25
"10045","74DF48737D6833A",0,"WHITE",0,0,0,0,296206,0,0,NA,0,NA,1,2015,0,0,1,0,0,0,670,740,4
"10046","BC2A86CB96E566E",0,"WHITE",0,0,0,0,201344,0,0,3,0,NA,1,2014,0,1,0,0,0,0,630,690,4.33
"10047","FB2A2434807FA36",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,760,620,4.18
"10048","80C130E5EAEF9F0",0,"WHITE",0,0,0,0,99036,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,750,690,4
"10049","F8E096017D1E91A",0,"WHITE",0,0,0,0,59552,0,1,22,0,NA,1,2015,0,0,1,0,0,0,660,700,3.599
"10050","041A6BD7BF5F7D3",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,710,700,4.64
"10051","F4A8785A23E5240",0,"WHITE",0,0,1,1,146587,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,580,650,4.01
"10052","3F3DC21F7F71D39",0,"WHITE",0,0,1,1,84217,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,670,600,4.25
"10053","C4D52DC10CF047A",0,"WHITE",0,0,1,1,147257,0,0,56,0,NA,1,2014,0,1,0,0,0,0,800,780,4.09
"10054","F76A087399339D0",0,"WHITE",0,0,1,1,63655,0,0,18,0,NA,1,2014,0,1,0,0,0,0,800,570,4.25
"10055","15DFA05C5DA941C",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,730,780,4.22
"10056","E07BD0D49470239",0,"ASIAN",2,0,1,1,NA,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,530,520,3.379
"10057","22A2F919394548D",1,"WHITE",0,0,0,0,89082,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,620,800,3.692
"10058","2A4EC6AB13D6F3C",0,"WHITE",0,0,0,0,0,1,0,NA,0,NA,1,2014,0,1,0,0,0,0,590,610,3.796
"10059","3CEBC3FAEECD83B",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2013,1,0,0,0,0,0,610,580,4.71
"10060","292E941EFADBD45",1,"BLACK",1,1,0,0,166730,0,0,NA,0,NA,1,2014,0,1,0,0,0,0,720,720,4.14
